"State","County","   Days per year with a heat index above 100°F   ",,,,,
,,," Midcentury ",," Late century ",,
,," Historical "," Slow action "," No action "," Slow action "," No action "," Rapid action "
"TX","Archer County",32,77,88,83,116,76
"TX","Armstrong County",1,15,26,21,61,15
"TX","Atascosa County",52,105,117,112,149,105
"TX","Austin County",43,100,112,108,144,100
"TX","Bailey County",0,7,17,12,53,7
"TX","Bandera County",5,44,62,53,105,44
"TX","Bastrop County",36,91,103,98,136,91
"TX","Baylor County",31,75,87,81,114,75
"TX","Bee County",45,102,116,110,148,102
"TX","Bell County",26,78,91,86,125,79
"TX","Bexar County",29,83,97,91,133,83
"TX","Blanco County",16,65,81,74,118,66
"TX","Borden County",3,34,51,42,89,34
"TX","Bosque County",27,78,90,86,123,78
"TX","Bowie County",33,84,94,91,123,84
"TX","Brazoria County",43,102,115,110,147,102
"TX","Brazos County",37,94,104,102,137,94
"TX","Brewster County",5,25,37,31,73,26
"TX","Briscoe County",3,25,38,33,73,25
"TX","Brooks County",68,122,135,129,162,122
"TX","Brown County",18,66,81,74,115,66
"TX","Burleson County",35,91,102,99,136,92
"TX","Burnet County",17,66,81,75,118,66
"TX","Caldwell County",33,87,100,94,134,87
"TX","Calhoun County",33,102,117,110,149,102
"TX","Callahan County",11,55,71,63,107,55
"TX","Cameron County",44,114,130,123,160,115
"TX","Camp County",34,88,97,95,126,89
"TX","Carson County",0,14,25,20,60,14
"TX","Cass County",34,86,96,94,126,87
"TX","Castro County",0,6,13,10,47,6
"TX","Chambers County",38,99,112,107,142,100
"TX","Cherokee County",27,84,93,92,126,85
"TX","Childress County",18,60,73,67,102,60
"TX","Clay County",30,75,86,81,115,75
"TX","Cochran County",0,8,18,13,55,8
"TX","Coke County",8,49,66,57,102,50
"TX","Coleman County",12,58,74,66,110,59
"TX","Collin County",29,81,91,88,122,81
"TX","Collingsworth County",11,47,61,54,92,47
"TX","Colorado County",46,102,114,110,146,102
"TX","Comal County",20,72,87,81,124,72
"TX","Comanche County",18,65,79,73,113,65
"TX","Concho County",13,62,78,70,114,62
"TX","Cooke County",25,70,82,77,114,70
"TX","Coryell County",22,72,86,81,121,73
"TX","Cottle County",20,62,75,69,104,62
"TX","Crane County",6,47,65,56,102,48
"TX","Crockett County",3,41,60,50,99,42
"TX","Crosby County",1,21,36,29,74,21
"TX","Culberson County",1,14,24,20,59,14
"TX","Dallam County",0,4,11,7,39,4
"TX","Dallas County",31,83,93,90,124,83
"TX","Dawson County",2,24,41,33,80,24
"TX","Deaf Smith County",0,5,12,8,44,5
"TX","Delta County",28,80,90,88,121,81
"TX","Denton County",29,79,90,86,120,79
"TX","DeWitt County",43,100,113,107,145,100
"TX","Dickens County",6,40,55,48,90,40
"TX","Dimmit County",65,114,125,120,154,114
"TX","Donley County",4,30,44,38,78,30
"TX","Duval County",59,111,124,118,154,112
"TX","Eastland County",16,62,77,70,112,63
"TX","Ector County",2,30,48,40,88,31
"TX","Edwards County",4,42,60,51,102,42
"TX","El Paso County",0,22,29,30,69,22
"TX","Ellis County",32,84,94,92,126,85
"TX","Erath County",18,64,79,72,113,64
"TX","Falls County",30,86,97,94,131,86
"TX","Fannin County",28,77,87,85,118,78
"TX","Fayette County",38,93,106,101,139,93
"TX","Fisher County",13,57,73,65,106,57
"TX","Floyd County",1,17,30,24,67,17
"TX","Foard County",29,73,84,78,111,73
"TX","Fort Bend County",41,100,113,109,146,101
"TX","Franklin County",28,81,91,89,122,82
"TX","Freestone County",34,90,99,98,131,91
"TX","Frio County",52,105,116,111,148,105
"TX","Gaines County",1,18,34,27,74,18
"TX","Galveston County",26,92,106,100,138,92
"TX","Garza County",3,33,49,42,86,34
"TX","Gillespie County",6,44,62,53,104,44
"TX","Glasscock County",2,31,49,40,89,31
"TX","Goliad County",46,105,119,113,151,105
"TX","Gonzales County",35,90,103,97,138,90
"TX","Gray County",1,19,31,26,65,19
"TX","Grayson County",24,71,82,78,114,71
"TX","Gregg County",30,87,96,95,127,88
"TX","Grimes County",38,95,105,102,137,95
"TX","Guadalupe County",33,86,100,94,134,86
"TX","Hale County",0,11,22,17,60,11
"TX","Hall County",13,52,66,59,96,52
"TX","Hamilton County",17,65,80,74,115,65
"TX","Hansford County",2,23,36,30,69,23
"TX","Hardeman County",26,69,81,75,108,69
"TX","Hardin County",45,99,110,107,141,100
"TX","Harris County",37,97,109,106,142,97
"TX","Harrison County",30,86,95,93,126,86
"TX","Hartley County",0,5,13,9,44,5
"TX","Haskell County",25,71,84,78,114,71
"TX","Hays County",25,76,91,85,126,77
"TX","Hemphill County",4,30,44,38,76,31
"TX","Henderson County",30,87,96,95,128,88
"TX","Hidalgo County",69,124,137,131,164,124
"TX","Hill County",30,83,93,90,125,83
"TX","Hockley County",0,11,23,17,61,11
"TX","Hood County",26,76,88,83,120,76
"TX","Hopkins County",27,80,90,88,122,81
"TX","Houston County",33,90,99,98,131,91
"TX","Howard County",3,35,52,44,91,35
"TX","Hudspeth County",0,14,19,19,54,13
"TX","Hunt County",29,83,92,90,123,83
"TX","Hutchinson County",1,20,33,28,67,20
"TX","Irion County",4,42,59,51,98,42
"TX","Jack County",29,75,87,82,117,75
"TX","Jackson County",39,101,116,110,148,101
"TX","Jasper County",41,96,106,103,137,96
"TX","Jeff Davis County",0,3,7,5,30,3
"TX","Jefferson County",34,94,107,103,139,95
"TX","Jim Hogg County",63,116,128,123,157,116
"TX","Jim Wells County",56,112,125,119,155,112
"TX","Johnson County",31,82,93,89,124,83
"TX","Jones County",19,66,80,73,112,66
"TX","Karnes County",43,98,112,105,144,98
"TX","Kaufman County",31,84,93,92,125,85
"TX","Kendall County",8,51,68,60,109,51
"TX","Kenedy County",45,112,128,120,158,112
"TX","Kent County",9,49,64,56,97,49
"TX","Kerr County",2,34,52,43,97,35
"TX","Kimble County",5,45,63,54,104,46
"TX","King County",19,63,77,70,106,63
"TX","Kinney County",25,81,94,88,129,81
"TX","Kleberg County",47,110,125,118,155,110
"TX","Knox County",28,73,85,79,113,73
"TX","La Salle County",65,113,125,119,154,113
"TX","Lamar County",30,79,89,86,119,80
"TX","Lamb County",0,7,16,12,52,7
"TX","Lampasas County",14,63,78,72,115,63
"TX","Lavaca County",41,98,111,106,144,98
"TX","Lee County",32,87,100,95,134,88
"TX","Leon County",35,91,100,99,133,92
"TX","Liberty County",46,102,112,110,143,102
"TX","Limestone County",31,86,96,94,130,87
"TX","Lipscomb County",4,30,42,37,74,30
"TX","Live Oak County",58,110,123,117,153,111
"TX","Llano County",21,72,86,80,121,72
"TX","Loving County",6,43,61,52,98,43
"TX","Lubbock County",0,15,29,22,68,15
"TX","Lynn County",0,16,31,24,70,16
"TX","Madison County",39,96,105,104,137,97
"TX","Marion County",32,87,96,94,126,87
"TX","Martin County",2,30,48,39,87,30
"TX","Mason County",9,54,71,63,110,54
"TX","Matagorda County",39,101,116,110,148,102
"TX","Maverick County",55,106,117,111,147,106
"TX","McCulloch County",12,60,76,68,113,60
"TX","McLennan County",30,83,94,91,127,83
"TX","McMullen County",65,114,126,120,155,114
"TX","Medina County",25,79,94,87,131,79
"TX","Menard County",6,48,65,57,105,49
"TX","Midland County",3,33,51,42,90,33
"TX","Milam County",33,89,100,97,134,89
"TX","Mills County",11,58,75,67,112,59
"TX","Mitchell County",6,45,62,53,98,46
"TX","Montague County",26,71,83,78,114,71
"TX","Montgomery County",39,97,108,105,139,97
"TX","Moore County",0,13,24,19,58,13
"TX","Morris County",34,88,97,95,127,89
"TX","Motley County",8,43,58,51,91,43
"TX","Nacogdoches County",33,89,98,96,129,89
"TX","Navarro County",31,85,94,93,127,86
"TX","Newton County",37,92,103,99,135,92
"TX","Nolan County",4,40,57,49,95,40
"TX","Nueces County",38,104,119,112,151,104
"TX","Ochiltree County",2,23,36,30,68,23
"TX","Oldham County",0,8,17,12,50,8
"TX","Orange County",31,89,102,98,135,90
"TX","Palo Pinto County",28,76,88,83,120,76
"TX","Panola County",31,87,96,94,127,87
"TX","Parker County",27,75,87,82,118,75
"TX","Parmer County",0,5,12,8,45,5
"TX","Pecos County",3,30,47,39,86,31
"TX","Polk County",39,94,104,102,135,95
"TX","Potter County",0,12,23,18,58,12
"TX","Presidio County",2,14,22,18,52,14
"TX","Rains County",27,82,91,90,123,83
"TX","Randall County",0,9,18,14,53,9
"TX","Reagan County",3,36,54,45,92,36
"TX","Real County",2,32,51,42,95,33
"TX","Red River County",28,80,90,87,121,80
"TX","Reeves County",7,45,63,54,99,45
"TX","Refugio County",38,103,119,112,150,103
"TX","Roberts County",2,23,36,31,69,24
"TX","Robertson County",34,90,100,98,133,90
"TX","Rockwall County",29,82,92,90,124,83
"TX","Runnels County",10,57,73,64,109,57
"TX","Rusk County",27,84,93,92,125,85
"TX","Sabine County",33,87,97,94,129,88
"TX","San Augustine County",35,90,99,97,130,90
"TX","San Jacinto County",37,93,103,101,135,94
"TX","San Patricio County",36,102,117,110,149,102
"TX","San Saba County",14,63,79,72,115,63
"TX","Schleicher County",3,36,54,45,95,36
"TX","Scurry County",5,42,59,50,95,42
"TX","Shackelford County",21,67,81,75,113,68
"TX","Shelby County",35,89,98,96,128,89
"TX","Sherman County",0,12,23,18,56,13
"TX","Smith County",26,83,93,91,125,84
"TX","Somervell County",30,80,92,87,123,80
"TX","Starr County",73,124,136,130,163,124
"TX","Stephens County",24,71,84,78,116,71
"TX","Sterling County",4,39,56,47,94,39
"TX","Stonewall County",19,64,77,70,107,64
"TX","Sutton County",4,43,61,52,102,44
"TX","Swisher County",0,10,20,15,55,10
"TX","Tarrant County",29,80,90,87,121,80
"TX","Taylor County",7,48,65,56,101,48
"TX","Terrell County",5,43,61,52,100,44
"TX","Terry County",0,13,27,20,66,13
"TX","Throckmorton County",27,73,86,80,115,73
"TX","Titus County",33,86,96,94,125,87
"TX","Tom Green County",6,47,64,55,102,47
"TX","Travis County",29,82,96,90,130,82
"TX","Trinity County",37,94,102,101,134,94
"TX","Tyler County",40,95,105,102,136,95
"TX","Upshur County",32,88,97,95,127,89
"TX","Upton County",3,36,54,45,93,36
"TX","Uvalde County",24,77,91,84,127,77
"TX","Val Verde County",16,68,83,75,118,68
"TX","Van Zandt County",28,84,93,92,125,85
"TX","Victoria County",45,105,119,113,151,105
"TX","Walker County",35,92,102,100,134,93
"TX","Waller County",41,99,111,107,142,99
"TX","Ward County",9,54,71,62,105,54
"TX","Washington County",40,95,106,103,139,96
"TX","Webb County",63,112,123,118,152,112
"TX","Wharton County",40,101,115,110,148,101
"TX","Wheeler County",5,32,46,40,79,32
"TX","Wichita County",31,75,86,81,113,75
"TX","Wilbarger County",29,73,85,79,111,73
"TX","Willacy County",45,111,127,119,158,111
"TX","Williamson County",25,78,91,86,125,78
"TX","Wilson County",40,94,107,101,141,94
"TX","Winkler County",4,38,56,48,94,38
"TX","Wise County",29,77,88,83,118,77
"TX","Wood County",29,85,94,92,125,85
"TX","Yoakum County",0,10,21,15,60,10
"TX","Young County",31,77,89,83,118,77
"TX","Zapata County",72,120,131,127,159,120
"TX","Zavala County",52,105,116,110,147,105
"UT","Beaver County",0,0,1,1,9,0
"UT","Box Elder County",0,2,4,3,18,2
"UT","Cache County",0,0,1,1,7,0
"UT","Carbon County",0,0,0,0,3,0
"UT","Daggett County",0,0,0,0,2,0
"UT","Davis County",0,3,7,5,25,3
"UT","Duchesne County",0,0,0,0,2,0
"UT","Emery County",0,2,4,3,16,2
"UT","Garfield County",0,1,3,2,10,1
"UT","Grand County",0,3,7,5,23,3
"UT","Iron County",0,0,1,1,8,0
"UT","Juab County",0,2,4,3,18,1
"UT","Kane County",0,3,6,4,18,2
"UT","Millard County",0,1,4,3,20,1
"UT","Morgan County",0,0,0,0,2,0
"UT","Piute County",0,0,0,0,2,0
"UT","Rich County",0,0,0,0,1,0
"UT","Salt Lake County",0,2,4,3,16,2
"UT","San Juan County",0,3,8,5,25,3
"UT","Sanpete County",0,0,1,0,4,0
"UT","Sevier County",0,0,0,0,3,0
"UT","Summit County",0,0,0,0,1,0
"UT","Tooele County",0,3,6,5,25,3
"UT","Uintah County",0,1,2,1,11,1
"UT","Utah County",0,1,2,1,10,1
"UT","Wasatch County",0,0,0,0,1,0
"UT","Washington County",1,7,12,10,27,7
"UT","Wayne County",0,3,7,5,22,3
"UT","Weber County",0,1,2,2,11,1
"VA","Accomack County",3,22,35,29,65,22
"VA","Albemarle County",4,24,35,30,64,24
"VA","Alexandria city",7,29,41,36,68,30
"VA","Alleghany County",0,8,15,12,41,8
"VA","Amelia County",8,35,47,41,77,35
"VA","Amherst County",3,21,31,27,60,21
"VA","Appomattox County",5,26,39,33,69,27
"VA","Arlington County",7,31,42,37,70,31
"VA","Augusta County",1,11,19,16,44,11
"VA","Bath County",0,5,10,8,30,5
"VA","Bedford city",3,20,31,27,62,21
"VA","Bedford County",3,19,30,25,60,19
"VA","Bland County",0,1,4,2,21,1
"VA","Botetourt County",2,15,24,20,53,15
"VA","Bristol city",0,6,14,10,43,7
"VA","Brunswick County",10,37,50,44,80,37
"VA","Buchanan County",0,8,15,12,42,8
"VA","Buckingham County",6,31,44,38,74,32
"VA","Buena Vista city",5,27,39,34,70,27
"VA","Campbell County",4,24,36,30,66,24
"VA","Caroline County",7,32,45,39,74,33
"VA","Carroll County",0,3,6,4,27,2
"VA","Charles City County",13,42,55,49,85,43
"VA","Charlotte County",6,30,43,37,73,31
"VA","Charlottesville city",5,27,39,34,69,28
"VA","Chesapeake city",13,39,50,46,80,39
"VA","Chesterfield County",10,37,50,44,79,38
"VA","Clarke County",3,22,33,28,61,22
"VA","Colonial Heights city",17,51,64,59,93,52
"VA","Covington city",1,15,24,21,55,15
"VA","Craig County",0,6,11,9,35,6
"VA","Culpeper County",8,35,48,42,77,36
"VA","Cumberland County",8,34,47,41,77,34
"VA","Danville city",7,33,47,41,78,34
"VA","Dickenson County",0,5,12,9,37,5
"VA","Dinwiddie County",12,41,53,48,83,41
"VA","Emporia city",15,46,59,53,89,46
"VA","Essex County",10,37,49,44,78,37
"VA","Fairfax city",4,25,36,31,63,25
"VA","Fairfax County",5,26,38,33,65,27
"VA","Falls Church city",6,30,41,36,69,30
"VA","Fauquier County",5,26,38,32,66,26
"VA","Floyd County",0,3,6,5,27,3
"VA","Fluvanna County",7,32,45,39,75,32
"VA","Franklin city",16,48,61,55,90,48
"VA","Franklin County",2,18,28,24,59,18
"VA","Frederick County",2,15,25,21,52,16
"VA","Fredericksburg city",10,36,49,43,77,37
"VA","Galax city",0,2,5,3,25,2
"VA","Giles County",0,3,7,5,26,3
"VA","Gloucester County",11,38,50,45,81,38
"VA","Goochland County",8,34,46,40,76,34
"VA","Grayson County",0,1,3,1,17,1
"VA","Greene County",3,17,25,21,50,17
"VA","Greensville County",14,44,57,51,87,45
"VA","Halifax County",6,31,45,39,75,32
"VA","Hampton city",9,30,40,36,71,30
"VA","Hanover County",7,32,45,39,74,33
"VA","Harrisonburg city",2,17,28,24,57,18
"VA","Henrico County",8,33,45,40,75,34
"VA","Henry County",3,24,37,31,69,24
"VA","Highland County",0,1,3,2,16,1
"VA","Hopewell city",19,53,66,60,95,53
"VA","Isle of Wight County",12,39,51,46,81,40
"VA","James City County",13,43,55,50,85,43
"VA","King and Queen County",12,40,52,47,82,41
"VA","King George County",9,35,47,42,76,35
"VA","King William County",10,39,51,45,81,39
"VA","Lancaster County",7,33,46,40,76,33
"VA","Lee County",0,10,19,14,49,10
"VA","Lexington city",3,23,35,30,66,24
"VA","Loudoun County",5,26,38,32,66,26
"VA","Louisa County",8,36,49,43,78,36
"VA","Lunenburg County",7,32,44,38,74,32
"VA","Lynchburg city",4,25,37,31,67,25
"VA","Madison County",4,23,33,29,59,23
"VA","Manassas city",6,31,42,37,70,31
"VA","Manassas Park city",5,28,40,35,68,28
"VA","Martinsville city",3,23,35,30,68,24
"VA","Mathews County",6,30,42,37,74,30
"VA","Mecklenburg County",9,36,49,43,79,36
"VA","Middlesex County",10,38,50,45,80,38
"VA","Montgomery County",0,6,12,10,37,6
"VA","Nelson County",4,21,31,27,59,21
"VA","New Kent County",13,43,55,50,85,43
"VA","Newport News city",10,35,46,41,77,35
"VA","Norfolk city",8,31,41,37,71,31
"VA","Northampton County",3,25,40,33,71,25
"VA","Northumberland County",5,29,43,37,73,29
"VA","Norton city",0,2,6,3,25,2
"VA","Nottoway County",7,32,45,39,75,33
"VA","Orange County",8,34,47,41,76,34
"VA","Page County",1,14,23,19,49,14
"VA","Patrick County",1,14,23,19,51,14
"VA","Petersburg city",15,47,60,54,89,47
"VA","Pittsylvania County",4,26,38,32,70,26
"VA","Poquoson city",7,27,38,34,69,28
"VA","Portsmouth city",10,34,44,40,74,34
"VA","Powhatan County",7,33,46,40,76,34
"VA","Prince Edward County",7,33,45,39,75,33
"VA","Prince George County",15,47,60,54,89,47
"VA","Prince William County",5,28,39,34,68,28
"VA","Pulaski County",0,4,9,7,33,4
"VA","Radford city",0,7,14,11,40,7
"VA","Rappahannock County",3,21,31,26,58,21
"VA","Richmond city",7,33,45,39,75,33
"VA","Richmond County",9,35,48,42,77,36
"VA","Roanoke city",2,20,30,26,62,20
"VA","Roanoke County",1,12,20,17,48,12
"VA","Rockbridge County",1,14,22,19,50,14
"VA","Rockingham County",1,11,19,15,43,11
"VA","Russell County",0,3,9,6,32,4
"VA","Salem city",2,17,28,23,58,18
"VA","Scott County",0,8,16,12,43,8
"VA","Shenandoah County",1,13,22,18,47,13
"VA","Smyth County",0,2,5,3,23,1
"VA","Southampton County",16,47,59,54,88,47
"VA","Spotsylvania County",8,34,46,40,75,34
"VA","Stafford County",7,31,42,37,71,31
"VA","Staunton city",2,19,29,25,59,19
"VA","Suffolk city",13,41,53,48,83,42
"VA","Surry County",12,41,53,47,83,41
"VA","Sussex County",15,45,58,52,86,46
"VA","Tazewell County",0,1,4,2,21,1
"VA","Virginia Beach city",7,28,39,35,70,28
"VA","Warren County",3,22,33,28,62,22
"VA","Washington County",0,5,11,7,36,5
"VA","Waynesboro city",2,20,31,26,60,20
"VA","Westmoreland County",8,34,46,41,76,34
"VA","Williamsburg city",12,40,52,47,83,41
"VA","Winchester city",2,19,30,25,58,19
"VA","Wise County",0,3,8,5,29,3
"VA","Wythe County",0,2,6,4,26,2
"VA","York County",10,36,47,43,78,36
"VT","Addison County",0,3,7,5,21,3
"VT","Bennington County",0,1,3,1,12,1
"VT","Caledonia County",0,1,3,1,13,1
"VT","Chittenden County",0,2,6,4,20,2
"VT","Essex County",0,0,2,1,10,0
"VT","Franklin County",0,2,5,3,18,2
"VT","Grand Isle County",0,3,9,6,25,4
"VT","Lamoille County",0,1,3,1,12,0
"VT","Orange County",0,1,3,1,13,1
"VT","Orleans County",0,0,2,1,11,0
"VT","Rutland County",0,2,4,3,16,2
"VT","Washington County",0,1,3,1,13,1
"VT","Windham County",0,1,4,2,14,1
"VT","Windsor County",0,1,4,2,16,1
"WA","Adams County",0,5,9,8,26,5
"WA","Asotin County",0,2,5,4,16,2
"WA","Benton County",0,8,13,12,31,8
"WA","Chelan County",0,0,1,1,5,0
"WA","Clallam County",0,0,0,0,1,0
"WA","Clark County",0,1,3,2,11,1
"WA","Columbia County",0,3,5,4,16,3
"WA","Cowlitz County",0,0,1,1,5,0
"WA","Douglas County",0,2,4,3,16,2
"WA","Ferry County",0,0,1,1,7,0
"WA","Franklin County",0,8,13,12,32,8
"WA","Garfield County",0,3,6,5,17,3
"WA","Grant County",0,5,9,8,25,5
"WA","Grays Harbor County",0,0,1,0,3,0
"WA","Island County",0,0,0,0,2,0
"WA","Jefferson County",0,0,0,0,1,0
"WA","King County",0,0,0,0,3,0
"WA","Kitsap County",0,0,1,0,5,0
"WA","Kittitas County",0,1,2,1,6,1
"WA","Klickitat County",0,2,4,3,13,2
"WA","Lewis County",0,0,1,1,5,0
"WA","Lincoln County",0,2,5,4,17,2
"WA","Mason County",0,0,1,1,5,0
"WA","Okanogan County",0,1,1,1,6,1
"WA","Pacific County",0,0,0,0,3,0
"WA","Pend Oreille County",0,0,1,1,7,0
"WA","Pierce County",0,0,1,0,4,0
"WA","San Juan County",0,0,0,0,0,0
"WA","Skagit County",0,0,0,0,2,0
"WA","Skamania County",0,0,0,0,2,0
"WA","Snohomish County",0,0,0,0,3,0
"WA","Spokane County",0,1,4,3,17,1
"WA","Stevens County",0,1,2,2,11,1
"WA","Thurston County",0,1,2,1,8,1
"WA","Wahkiakum County",0,0,1,0,4,0
"WA","Walla Walla County",0,8,13,12,32,8
"WA","Whatcom County",0,0,0,0,2,0
"WA","Whitman County",0,3,7,5,21,3
"WA","Yakima County",0,2,4,3,11,2
"WI","Adams County",2,10,17,15,39,10
"WI","Ashland County",0,3,7,5,21,3
"WI","Barron County",1,8,13,12,33,8
"WI","Bayfield County",0,4,9,7,25,4
"WI","Brown County",1,7,12,10,30,7
"WI","Buffalo County",2,13,20,19,42,13
"WI","Burnett County",1,7,12,11,30,6
"WI","Calumet County",2,9,15,13,34,9
"WI","Chippewa County",1,8,13,12,33,8
"WI","Clark County",1,7,12,11,31,7
"WI","Columbia County",3,13,21,18,43,13
"WI","Crawford County",3,15,22,21,46,15
"WI","Dane County",3,13,20,18,43,13
"WI","Dodge County",3,12,19,17,41,12
"WI","Door County",0,2,4,3,15,2
"WI","Douglas County",0,4,9,8,25,4
"WI","Dunn County",2,11,18,16,39,11
"WI","Eau Claire County",2,10,16,15,36,10
"WI","Florence County",0,2,6,4,19,2
"WI","Fond du Lac County",2,10,16,14,36,10
"WI","Forest County",0,2,5,4,18,2
"WI","Grant County",3,16,24,22,48,16
"WI","Green County",3,15,23,21,47,15
"WI","Green Lake County",2,12,19,16,40,12
"WI","Iowa County",2,13,20,18,43,13
"WI","Iron County",0,2,5,4,17,2
"WI","Jackson County",2,10,17,16,38,10
"WI","Jefferson County",4,16,24,21,47,16
"WI","Juneau County",2,11,18,16,40,10
"WI","Kenosha County",3,13,19,17,40,13
"WI","Kewaunee County",0,3,7,6,21,3
"WI","La Crosse County",3,14,21,20,44,14
"WI","Lafayette County",3,15,23,21,47,15
"WI","Langlade County",0,3,6,5,20,3
"WI","Lincoln County",0,3,7,6,23,3
"WI","Manitowoc County",1,6,10,9,27,6
"WI","Marathon County",0,5,9,8,26,5
"WI","Marinette County",0,4,7,6,22,4
"WI","Marquette County",2,12,19,17,41,12
"WI","Menominee County",1,6,10,9,27,5
"WI","Milwaukee County",3,11,17,15,36,11
"WI","Monroe County",2,11,17,16,39,10
"WI","Oconto County",0,5,9,8,25,5
"WI","Oneida County",0,2,5,4,19,2
"WI","Outagamie County",2,8,14,12,33,8
"WI","Ozaukee County",2,9,14,13,33,9
"WI","Pepin County",2,14,21,20,43,14
"WI","Pierce County",2,12,19,18,41,12
"WI","Polk County",1,8,14,13,34,8
"WI","Portage County",1,7,12,10,31,6
"WI","Price County",0,3,6,5,21,3
"WI","Racine County",3,12,19,17,40,12
"WI","Richland County",2,13,21,19,44,13
"WI","Rock County",4,17,25,22,48,17
"WI","Rusk County",0,5,10,9,27,5
"WI","Sauk County",2,12,20,18,43,12
"WI","Sawyer County",0,4,8,7,24,4
"WI","Shawano County",1,7,12,10,29,7
"WI","Sheboygan County",2,9,15,13,34,9
"WI","St. Croix County",2,11,17,16,38,11
"WI","Taylor County",0,4,8,7,25,4
"WI","Trempealeau County",2,12,19,18,41,12
"WI","Vernon County",2,12,19,17,42,11
"WI","Vilas County",0,2,5,4,19,2
"WI","Walworth County",4,17,26,23,49,17
"WI","Washburn County",0,6,12,10,30,6
"WI","Washington County",2,10,17,15,37,10
"WI","Waukesha County",3,13,21,18,42,13
"WI","Waupaca County",2,8,14,12,34,8
"WI","Waushara County",2,9,16,14,36,9
"WI","Winnebago County",2,9,15,13,35,9
"WI","Wood County",1,8,14,12,33,8
"WV","Barbour County",0,7,13,10,38,7
"WV","Berkeley County",3,19,30,25,57,19
"WV","Boone County",1,14,23,19,53,14
"WV","Braxton County",1,15,25,21,55,15
"WV","Brooke County",0,9,17,14,43,10
"WV","Cabell County",3,23,34,30,66,23
"WV","Calhoun County",2,17,28,23,58,18
"WV","Clay County",1,14,24,20,55,15
"WV","Doddridge County",0,12,20,17,49,12
"WV","Fayette County",0,6,12,9,36,6
"WV","Gilmer County",1,16,26,22,56,16
"WV","Grant County",0,6,12,10,32,7
"WV","Greenbrier County",0,4,8,6,28,4
"WV","Hampshire County",1,11,19,15,44,11
"WV","Hancock County",0,10,18,14,44,10
"WV","Hardy County",0,7,13,10,35,7
"WV","Harrison County",0,12,21,17,49,12
"WV","Jackson County",3,20,31,27,62,21
"WV","Jefferson County",3,22,34,29,62,22
"WV","Kanawha County",1,17,28,24,59,18
"WV","Lewis County",1,14,24,20,54,14
"WV","Lincoln County",2,21,32,28,64,21
"WV","Logan County",1,15,25,20,55,15
"WV","Marion County",0,11,20,16,48,11
"WV","Marshall County",0,9,16,13,41,9
"WV","Mason County",3,20,31,27,62,21
"WV","McDowell County",0,6,13,10,39,6
"WV","Mercer County",0,2,5,3,24,2
"WV","Mineral County",1,14,22,19,48,14
"WV","Mingo County",1,15,25,21,55,15
"WV","Monongalia County",0,9,17,13,43,9
"WV","Monroe County",0,5,11,8,36,5
"WV","Morgan County",1,14,24,20,50,14
"WV","Nicholas County",0,5,11,8,35,5
"WV","Ohio County",0,7,14,11,38,7
"WV","Pendleton County",0,3,6,5,22,3
"WV","Pleasants County",1,14,24,20,53,14
"WV","Pocahontas County",0,0,2,1,11,0
"WV","Preston County",0,2,6,5,24,2
"WV","Putnam County",2,21,32,27,63,21
"WV","Raleigh County",0,3,8,5,29,3
"WV","Randolph County",0,1,2,2,13,1
"WV","Ritchie County",1,15,24,20,54,15
"WV","Roane County",2,18,29,25,60,19
"WV","Summers County",0,3,8,6,30,3
"WV","Taylor County",0,9,17,14,44,9
"WV","Tucker County",0,1,4,3,16,1
"WV","Tyler County",0,12,21,17,49,12
"WV","Upshur County",0,6,12,10,36,6
"WV","Wayne County",2,21,32,27,63,21
"WV","Webster County",0,3,7,5,25,3
"WV","Wetzel County",0,10,19,15,46,11
"WV","Wirt County",2,19,30,25,60,19
"WV","Wood County",2,18,28,24,58,18
"WV","Wyoming County",0,5,12,9,36,5
"WY","Albany County",0,0,0,0,0,0
"WY","Big Horn County",0,0,1,1,11,0
"WY","Campbell County",0,1,3,1,17,1
"WY","Carbon County",0,0,0,0,1,0
"WY","Converse County",0,0,1,0,11,0
"WY","Crook County",0,1,3,2,17,1
"WY","Fremont County",0,0,0,0,3,0
"WY","Goshen County",0,1,3,2,17,1
"WY","Hot Springs County",0,0,1,0,7,0
"WY","Johnson County",0,0,1,0,10,0
"WY","Laramie County",0,0,0,0,4,0
"WY","Lincoln County",0,0,0,0,0,0
"WY","Natrona County",0,0,0,0,7,0
"WY","Niobrara County",0,1,4,2,19,1
"WY","Park County",0,0,0,0,2,0
"WY","Platte County",0,0,1,0,11,0
"WY","Sheridan County",0,1,3,2,14,1
"WY","Sublette County",0,0,0,0,0,0
"WY","Sweetwater County",0,0,0,0,1,0
"WY","Teton County",0,0,0,0,0,0
"WY","Uinta County",0,0,0,0,1,0
"WY","Washakie County",0,0,1,0,13,0
"WY","Weston County",0,1,4,2,19,1
