"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-10-31","60","68","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-01","38","52","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-02","26","30","22"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-03","26","38","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-04","41","50","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-05","26","33","14"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-06","16","22","13"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-07","31","47","14"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-08","36","40","33"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-09","46","52","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-10","53","61","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-11","56","66","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-12","60","70","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-13","58","67","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-14","54","65","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-15","34","40","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-16","39","49","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-17","45","51","41"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-18","40","47","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-19","44","55","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-20","42","56","24"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-21","27","33","20"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-22","41","47","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-23","48","54","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-24","44","61","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-25","40","60","16"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-26","14","19","11"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-27","22","29","16"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-28","26","32","20"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-29","46","57","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-11-30","31","50","17"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-01","21","28","14"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-02","23","28","16"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-03","28","40","15"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-04","46","52","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-05","30","43","22"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-06","29","37","20"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-07","41","50","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-08","48","55","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-09","56","64","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-10","53","60","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-11","39","49","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-12","22","26","17"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-13","22","31","17"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-14","21","26","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-15","29","40","15"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-16","26","34","20"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-17","27","36","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-18","8","34","-18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-19","-23","-19","-27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-20","-28","-25","-29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-21","-25","-12","-32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-22","-10","-1","-25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-23","9","17","0"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-24","13","18","-6"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-25","8","21","-8"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-26","17","25","10"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-27","24","31","-3"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-28","-18","-4","-29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-29","-26","-15","-31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-30","11","24","-11"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1990-12-31","32","37","23"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-01","8","34","-2"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-02","8","22","-5"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-03","4","10","-3"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-04","9","20","-2"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-05","0","8","-4"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-06","5","29","-8"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-07","27","49","1"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-08","7","28","-6"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-09","29","36","23"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-10","30","34","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-11","34","38","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-12","43","47","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-13","39","43","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-14","33","35","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-15","33","37","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-16","28","34","22"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-17","33","39","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-18","44","49","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-19","19","35","15"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-20","18","22","14"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-21","26","33","17"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-22","25","29","21"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-23","15","21","10"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-24","13","21","0"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-25","6","13","0"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-26","15","20","6"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-27","20","25","15"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-28","2","15","-10"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-29","8","22","-12"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-30","25","36","14"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-01-31","41","47","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-01","47","54","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-02","51","58","43"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-03","43","47","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-04","42","53","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-05","47","61","41"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-06","38","48","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-07","46","58","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-08","45","51","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-09","40","49","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-10","44","53","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-11","46","56","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-12","43","48","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-13","32","37","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-14","23","27","19"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-15","41","52","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-16","41","45","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-17","30","33","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-18","26","31","22"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-19","34","44","20"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-20","45","49","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-21","38","47","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-22","35","53","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-23","27","34","21"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-24","20","27","14"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-25","26","30","19"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-26","28","37","17"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-27","29","32","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-02-28","27","39","11"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-01","6","10","1"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-02","20","41","1"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-03","43","48","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-04","48","53","44"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-05","24","47","16"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-06","19","25","14"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-07","26","31","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-08","28","32","22"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-09","40","50","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-10","47","56","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-11","27","38","23"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-12","32","45","21"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-13","36","45","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-14","35","46","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-15","33","42","24"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-16","35","44","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-17","33","42","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-18","40","53","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-19","48","58","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-20","44","53","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-21","37","41","33"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-22","33","38","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-23","38","46","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-24","40","51","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-25","39","47","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-26","21","31","13"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-27","25","33","14"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-28","34","42","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-29","30","35","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-30","38","48","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-03-31","49","61","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-01","54","65","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-02","55","64","45"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-03","48","58","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-04","56","66","44"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-05","61","71","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-06","49","60","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-07","36","40","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-08","28","29","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-09","35","49","21"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-10","29","37","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-11","28","31","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-12","25","27","23"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-13","23","26","21"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-14","25","27","22"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-15","31","36","23"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-16","33","36","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-17","33","40","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-18","33","36","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-19","34","40","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-20","42","57","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-21","45","51","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-22","47","56","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-23","53","62","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-24","54","62","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-25","40","51","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-26","31","35","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-27","32","37","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-28","34","41","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-29","32","34","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-04-30","32","40","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-01","36","43","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-02","31","36","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-03","29","33","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-04","28","34","23"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-05","41","52","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-06","47","56","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-07","49","57","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-08","57","75","43"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-09","48","55","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-10","42","46","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-11","47","57","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-12","47","54","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-13","58","68","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-14","57","64","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-15","44","50","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-16","50","58","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-17","50","56","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-18","52","58","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-19","61","73","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-20","62","74","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-21","64","73","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-22","57","65","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-23","59","68","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-24","58","67","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-25","58","72","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-26","41","46","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-27","42","47","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-28","50","62","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-29","54","68","41"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-30","52","64","45"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-05-31","51","60","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-01","60","68","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-02","57","65","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-03","58","69","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-04","56","66","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-05","60","68","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-06","57","67","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-07","61","71","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-08","59","71","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-09","56","64","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-10","66","77","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-11","73","83","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-12","63","73","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-13","55","66","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-14","47","52","41"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-15","56","67","41"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-16","67","80","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-17","54","65","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-18","58","68","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-19","62","71","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-20","57","61","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-21","60","70","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-22","58","67","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-23","63","74","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-24","62","74","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-25","56","62","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-26","57","70","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-27","62","71","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-28","64","74","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-29","68","84","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-06-30","58","65","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-01","58","67","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-02","62","70","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-03","67","77","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-04","73","83","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-05","69","78","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-06","67","79","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-07","55","63","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-08","64","78","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-09","66","80","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-10","63","75","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-11","62","71","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-12","66","77","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-13","73","85","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-14","78","91","68"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-15","73","88","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-16","74","86","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-17","82","95","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-18","64","75","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-19","69","85","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-20","71","84","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-21","75","84","64"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-22","66","75","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-23","63","70","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-24","65","74","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-25","66","78","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-26","63","72","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-27","69","79","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-28","73","84","64"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-29","80","92","70"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-30","74","83","65"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-07-31","73","85","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-01","66","81","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-02","58","66","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-03","61","74","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-04","66","78","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-05","71","83","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-06","72","88","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-07","73","86","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-08","76","89","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-09","77","88","65"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-10","76","90","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-11","75","90","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-12","70","87","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-13","73","86","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-14","68","79","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-15","62","77","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-16","62","72","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-17","66","75","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-18","67","82","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-19","75","86","64"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-20","75","85","66"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-21","76","86","68"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-22","77","87","65"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-23","74","87","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-24","77","90","66"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-25","81","95","70"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-26","76","88","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-27","77","92","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-28","70","78","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","1991-08-29","72","83","61"
